text_lenght;nr_word;contains_?;contains_!;contains_multiple_!?;nr_of_urls;contains_url;contains_media;contains_hashtag;contains_dollar;contains_mention;registration_age;statuses_count;followers_count;friends_count;verified;desc_lenght;desc_contains_url;default_profile;default_profile_img;profile_use_background_image;label
86;19;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;2245;163057;325021;742;0.0;126;0.0;0.0;0.0;1.0;0
76;19;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;4944;106268;1619;2769;0.0;156;0.0;1.0;0.0;1.0;0
62;15;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;3749;163057;325021;742;0.0;126;0.0;0.0;0.0;1.0;0
87;24;1.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4748;20780;5163;3333;0.0;61;0.0;0.0;0.0;1.0;0
98;23;1.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;4927;95871;1330;1681;0.0;42;0.0;0.0;0.0;0.0;0
128;41;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;2275;57931;5085;3779;0.0;145;0.0;0.0;0.0;1.0;0
129;41;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;3611;3232;1;3;0.0;0;0.0;1.0;1.0;1.0;0
141;45;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;3786;30171;655;851;0.0;58;0.0;0.0;0.0;1.0;0
141;45;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;3043;37090;2706;3262;0.0;42;0.0;0.0;0.0;1.0;0
129;41;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4944;1185501;9261;6827;0.0;0;0.0;0.0;0.0;1.0;0
110;27;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;2269;163057;325021;742;0.0;126;0.0;0.0;0.0;1.0;0
116;29;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;2385;142318;4609;4283;0.0;154;0.0;1.0;0.0;1.0;0
106;30;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;4944;79715;11824;3304;0.0;102;0.0;1.0;0.0;1.0;0
114;31;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;2140;163057;325021;742;0.0;126;0.0;0.0;0.0;1.0;0
114;31;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;2269;107031;22;81;0.0;0;0.0;1.0;1.0;1.0;0
114;31;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;2385;142318;4609;4283;0.0;154;0.0;1.0;0.0;1.0;0
104;32;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;4058;79715;11824;3304;0.0;102;0.0;1.0;0.0;1.0;0
55;22;0.0;0.0;0.0;0;0.0;0.0;1.0;0.0;1.0;2618;5722;194;363;0.0;36;0.0;1.0;0.0;1.0;0
99;33;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;4594;7528;724;569;0.0;19;0.0;1.0;0.0;1.0;0
51;26;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;1.0;3691;4443;310;453;0.0;26;0.0;0.0;0.0;0.0;0
136;44;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;4944;184649;160;70;0.0;15;0.0;1.0;0.0;1.0;0
95;23;1.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;4955;163057;325021;742;0.0;126;0.0;0.0;0.0;1.0;0
125;52;0.0;1.0;1.0;0;0.0;0.0;0.0;0.0;1.0;4871;14336;12593586;290;1.0;53;0.0;0.0;0.0;1.0;0
113;43;0.0;1.0;0.0;0;0.0;0.0;0.0;0.0;0.0;4487;69698;657;947;0.0;138;0.0;0.0;0.0;1.0;0
77;29;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;1.0;4454;8550;208;210;0.0;6;0.0;0.0;0.0;1.0;0
77;29;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;1.0;4458;15503;853;593;0.0;19;0.0;0.0;0.0;1.0;0
82;37;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;1.0;4822;2542;137;760;0.0;34;0.0;0.0;0.0;1.0;0
93;27;0.0;1.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4822;16008;73;277;0.0;24;0.0;0.0;0.0;0.0;0
93;27;0.0;1.0;0.0;1;1.0;0.0;0.0;0.0;0.0;3717;16008;73;277;0.0;24;0.0;0.0;0.0;0.0;0
93;27;0.0;1.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4495;602740;1359;8;0.0;25;0.0;0.0;0.0;1.0;0
107;31;0.0;1.0;0.0;1;1.0;0.0;1.0;0.0;0.0;4944;62006;348;228;0.0;86;0.0;0.0;0.0;1.0;0
86;19;1.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;5453;163057;325021;742;0.0;126;0.0;0.0;0.0;1.0;0
117;33;0.0;1.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4994;386622;823291;769;1.0;168;1.0;0.0;0.0;1.0;0
125;37;0.0;1.0;0.0;1;1.0;0.0;0.0;0.0;1.0;3844;545037;2234;1133;0.0;157;0.0;0.0;0.0;1.0;0
132;37;0.0;1.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4144;42511;718;779;0.0;157;0.0;1.0;0.0;1.0;0
124;34;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;3608;201785;4109;7247;0.0;75;0.0;1.0;0.0;1.0;0
81;21;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4780;34386;8763;3018;0.0;50;0.0;0.0;0.0;1.0;0
72;20;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;1.0;3043;180266;873;2782;0.0;156;0.0;0.0;0.0;0.0;0
72;20;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;1.0;3722;1185501;9261;6827;0.0;0;0.0;0.0;0.0;1.0;0
90;21;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;3270;10713;540;96;0.0;0;0.0;1.0;0.0;1.0;0
66;17;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4063;19733;172;714;0.0;62;0.0;1.0;0.0;1.0;0
84;25;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;2269;29234;80716;69501;0.0;159;0.0;0.0;0.0;1.0;0
108;29;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;4405;142318;4609;4283;0.0;154;0.0;1.0;0.0;1.0;0
140;45;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;3596;239198;2592;14;0.0;61;0.0;1.0;0.0;1.0;0
94;29;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;2706;2799;22;72;0.0;0;0.0;0.0;0.0;0.0;0
112;31;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;3568;50111;34289;30933;0.0;157;0.0;1.0;0.0;1.0;0
102;29;1.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4450;15048;242;0;0.0;71;0.0;0.0;0.0;1.0;0
89;24;1.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;3868;17538;109;50;0.0;16;0.0;0.0;0.0;0.0;0
89;24;1.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;2443;77424;560;445;0.0;85;1.0;1.0;0.0;1.0;0
89;24;1.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;2499;3621;70;550;0.0;0;0.0;1.0;0.0;1.0;0
140;44;0.0;1.0;1.0;1;1.0;0.0;0.0;0.0;0.0;4944;26581;441;1833;0.0;153;0.0;1.0;0.0;1.0;0
125;29;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;4722;163057;325021;742;0.0;126;0.0;0.0;0.0;1.0;0
100;24;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;1.0;4692;66233;594;495;0.0;20;0.0;0.0;0.0;1.0;0
125;29;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;3455;15201;178;817;0.0;0;0.0;0.0;0.0;1.0;0
118;28;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;3577;3536;170;177;0.0;96;0.0;0.0;0.0;1.0;0
114;29;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4495;96510;457;191;0.0;152;0.0;0.0;0.0;0.0;0
89;27;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;3653;62006;348;228;0.0;86;0.0;0.0;0.0;1.0;0
106;29;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;2677;787656;22403;25199;0.0;0;0.0;0.0;0.0;1.0;0
108;29;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;2677;269735;1679;1129;0.0;0;0.0;1.0;0.0;1.0;0
108;29;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;2305;269735;1679;1129;0.0;0;0.0;1.0;0.0;1.0;0
80;26;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;1.0;3624;66853;231;470;0.0;7;0.0;0.0;0.0;0.0;0
88;24;1.0;1.0;0.0;1;1.0;0.0;0.0;0.0;1.0;3566;6603;144;365;0.0;0;0.0;1.0;0.0;1.0;0
104;32;0.0;1.0;1.0;1;1.0;0.0;0.0;0.0;1.0;4927;2271;19;132;0.0;0;0.0;1.0;0.0;1.0;0
81;33;1.0;1.0;1.0;0;0.0;0.0;0.0;0.0;1.0;5431;198370;8763;99;0.0;18;0.0;0.0;0.0;1.0;0
88;25;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4379;831290;2183;2549;0.0;0;0.0;0.0;0.0;1.0;0
133;43;0.0;1.0;0.0;1;1.0;0.0;0.0;0.0;0.0;3771;405336;728;687;0.0;92;0.0;1.0;0.0;1.0;0
88;25;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;3582;121948;465;1180;0.0;70;0.0;0.0;0.0;1.0;0
112;29;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;4547;90969;2651;3825;0.0;127;1.0;1.0;0.0;1.0;0
65;28;0.0;1.0;1.0;0;0.0;0.0;0.0;0.0;1.0;4542;61466;741;0;0.0;94;0.0;0.0;0.0;1.0;0
128;50;0.0;1.0;0.0;0;0.0;0.0;0.0;0.0;1.0;4118;58181;7134;38;0.0;25;0.0;0.0;0.0;1.0;0
78;27;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4225;22016;2158;1279;0.0;77;0.0;0.0;0.0;0.0;0
97;40;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;4148;11502;231;107;0.0;67;0.0;1.0;0.0;1.0;0
76;21;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;4028;6271;12;9;0.0;33;0.0;1.0;0.0;1.0;0
103;27;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;4278;37915;210;267;0.0;94;0.0;1.0;0.0;1.0;0
116;29;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;4705;16982;30791;34547;0.0;134;1.0;0.0;0.0;1.0;0
109;33;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;2305;292553;1025;171;0.0;14;0.0;0.0;0.0;0.0;0
105;28;1.0;0.0;0.0;1;1.0;0.0;0.0;0.0;1.0;3832;66853;231;470;0.0;7;0.0;0.0;0.0;0.0;0
115;29;1.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;2049;16636;287;224;0.0;132;0.0;0.0;0.0;1.0;0
107;23;1.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;5130;93668;325;20;0.0;0;0.0;1.0;0.0;1.0;0
140;43;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;5019;15424;11158;10814;0.0;23;0.0;0.0;0.0;1.0;0
140;42;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;2983;2489;42;10;0.0;69;0.0;1.0;0.0;1.0;0
139;42;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;2983;306711;2805;0;0.0;0;0.0;1.0;0.0;1.0;0
139;42;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4944;306711;2805;0;0.0;0;0.0;1.0;0.0;1.0;0
124;29;1.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;3046;163057;325021;742;0.0;126;0.0;0.0;0.0;1.0;0
128;30;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;3046;51912;115;96;0.0;46;0.0;0.0;0.0;1.0;0
135;31;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;3046;51912;115;96;0.0;46;0.0;0.0;0.0;1.0;0
135;31;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;3470;51912;115;96;0.0;46;0.0;0.0;0.0;1.0;0
108;26;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;3517;266023;1481;1920;0.0;66;0.0;1.0;0.0;1.0;0
129;33;0.0;1.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4241;87725;133;8;0.0;103;1.0;1.0;0.0;1.0;0
125;31;0.0;0.0;0.0;2;1.0;0.0;1.0;0.0;0.0;4900;139346;2587;2474;0.0;20;0.0;0.0;0.0;0.0;0
137;34;0.0;0.0;0.0;2;1.0;0.0;1.0;0.0;0.0;5052;92762;1946;856;0.0;127;0.0;0.0;0.0;1.0;0
122;30;0.0;0.0;0.0;2;1.0;0.0;1.0;0.0;1.0;1863;100828;609055;1390;1.0;88;0.0;0.0;0.0;1.0;0
102;29;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;3043;3912;3;0;0.0;0;0.0;1.0;0.0;1.0;0
97;28;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;1.0;2033;1185503;9261;6827;0.0;0;0.0;0.0;0.0;1.0;0
124;42;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;1.0;3104;54806;12051;13252;0.0;132;0.0;1.0;0.0;1.0;0
140;48;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;2555;5050;108;440;0.0;42;0.0;0.0;0.0;0.0;0
132;31;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;3276;105152;1489;3350;0.0;88;0.0;1.0;0.0;1.0;0
108;28;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;1.0;2694;57302;838;4787;0.0;8;0.0;1.0;0.0;1.0;0
105;25;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;1841;173826;462;438;0.0;108;0.0;1.0;0.0;1.0;0
127;29;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;1957;27627;15;14;0.0;0;0.0;1.0;0.0;1.0;0
103;25;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;3040;16318;7;9;0.0;0;0.0;1.0;0.0;1.0;0
140;43;1.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;3679;2407;173;41;0.0;121;1.0;0.0;0.0;1.0;0
107;33;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;3339;1287;969;828;0.0;158;0.0;0.0;0.0;1.0;0
136;42;0.0;0.0;0.0;1;1.0;0.0;0.0;1.0;0.0;3749;78417;3617;70;0.0;148;1.0;0.0;0.0;1.0;0
113;29;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4944;13944;5642;6448;0.0;52;0.0;0.0;0.0;1.0;0
117;43;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4944;163057;325021;742;0.0;126;0.0;0.0;0.0;1.0;0
117;43;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;3266;163057;325021;742;0.0;126;0.0;0.0;0.0;1.0;0
103;29;1.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;3651;143691;1018;11;0.0;109;0.0;1.0;0.0;1.0;0
92;25;1.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4920;338753;1492;2663;0.0;150;0.0;0.0;0.0;1.0;0
86;27;1.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;2916;21274;12308;14384;0.0;142;0.0;0.0;0.0;1.0;0
76;23;1.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4429;33696;4998;1045;0.0;134;0.0;0.0;0.0;0.0;0
76;23;1.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4944;61512;358;91;0.0;62;0.0;0.0;0.0;1.0;0
104;25;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;4742;163057;325021;742;0.0;126;0.0;0.0;0.0;1.0;0
125;44;1.0;1.0;1.0;0;0.0;0.0;0.0;0.0;0.0;4926;16627;146;168;0.0;14;0.0;0.0;0.0;1.0;0
128;49;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;4487;12598;281871;139006;0.0;124;1.0;0.0;0.0;0.0;0
128;50;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;4419;16506;158;214;0.0;15;0.0;0.0;0.0;1.0;0
133;52;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;4834;4054;73;2;0.0;0;0.0;0.0;0.0;1.0;0
128;33;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;3079;350086;110016;1635;1.0;158;0.0;0.0;0.0;1.0;0
138;36;0.0;0.0;0.0;2;1.0;0.0;1.0;0.0;0.0;2199;8534;54;47;0.0;46;0.0;0.0;0.0;0.0;0
122;33;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4130;224485;763;39;0.0;38;0.0;0.0;0.0;0.0;0
105;21;1.0;0.0;0.0;2;1.0;0.0;1.0;0.0;0.0;2196;31950;2513;428;0.0;117;0.0;0.0;0.0;1.0;0
85;23;1.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;3440;16773;113;21;0.0;0;0.0;1.0;0.0;1.0;0
92;24;1.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;3749;7506;163;803;0.0;29;0.0;0.0;0.0;0.0;0
100;31;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4960;20780;5163;3333;0.0;61;0.0;0.0;0.0;1.0;0
86;28;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;1.0;4682;30475;4572;3942;1.0;85;0.0;0.0;0.0;0.0;0
81;25;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;5103;497705;818685;1087;1.0;60;0.0;0.0;0.0;1.0;0
105;29;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;5145;15737;10504;747;0.0;35;0.0;0.0;0.0;1.0;0
140;45;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;5250;205377;1434;16;0.0;72;0.0;0.0;0.0;1.0;0
140;41;1.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;5145;273526;242444;2234;1.0;38;0.0;0.0;0.0;1.0;0
140;41;1.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;5060;205377;1434;16;0.0;72;0.0;0.0;0.0;1.0;0
114;40;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;3620;91954;999;1804;0.0;129;0.0;0.0;0.0;1.0;0
12;2;0.0;0.0;0.0;0;0.0;0.0;1.0;0.0;1.0;3077;24148;9757;2112;0.0;136;0.0;1.0;0.0;1.0;0
17;7;0.0;1.0;0.0;0;0.0;0.0;0.0;0.0;1.0;2352;174870;1570;1518;0.0;150;0.0;0.0;0.0;0.0;0
104;29;0.0;1.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4405;215905;1628;66;0.0;106;0.0;1.0;0.0;1.0;0
139;39;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;5091;239198;2592;14;0.0;61;0.0;1.0;0.0;1.0;0
117;31;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4840;24973;957;1981;0.0;55;0.0;0.0;0.0;1.0;0
118;31;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;2105;121821;7848;4853;0.0;132;0.0;0.0;0.0;1.0;0
134;33;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;2087;213746;296;758;0.0;133;0.0;1.0;0.0;1.0;0
134;33;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;3899;233397;295;715;0.0;78;0.0;1.0;0.0;1.0;0
66;19;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;3508;97275;1147;1688;0.0;160;0.0;0.0;0.0;1.0;0
125;29;0.0;0.0;0.0;2;1.0;0.0;1.0;0.0;0.0;4958;104622;1285;819;0.0;82;1.0;0.0;0.0;1.0;0
114;27;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;3076;390384;5378;1684;0.0;34;0.0;0.0;0.0;0.0;0
137;40;0.0;0.0;0.0;1;1.0;0.0;0.0;1.0;0.0;2959;482201;29;195;0.0;0;0.0;1.0;0.0;1.0;0
117;30;0.0;0.0;0.0;1;1.0;0.0;1.0;1.0;0.0;3557;1528473;29338;24315;0.0;16;0.0;1.0;0.0;1.0;0
139;37;0.0;0.0;0.0;1;1.0;0.0;1.0;1.0;0.0;2994;404209;4463;422;0.0;0;0.0;0.0;0.0;1.0;0
103;24;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;4063;41118;1404;695;0.0;11;0.0;1.0;0.0;1.0;0
109;29;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;2389;29234;80716;69501;0.0;159;0.0;0.0;0.0;1.0;0
109;29;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;2389;18705;512;590;0.0;160;0.0;1.0;0.0;1.0;0
109;29;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4405;18705;512;590;0.0;160;0.0;1.0;0.0;1.0;0
140;42;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4751;239198;2592;14;0.0;61;0.0;1.0;0.0;1.0;0
109;29;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;5430;528410;1931;2523;0.0;90;1.0;0.0;0.0;1.0;0
121;35;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;3212;400431;276968;1891;1.0;102;0.0;0.0;0.0;1.0;0
125;38;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;1.0;2527;7039;1423;1140;1.0;160;0.0;1.0;0.0;1.0;0
121;35;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;2655;209375;203;324;0.0;48;0.0;1.0;0.0;1.0;0
119;35;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4718;704100;636;207;0.0;107;1.0;1.0;0.0;1.0;0
120;35;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;1951;96229;5759;6302;0.0;77;0.0;0.0;0.0;1.0;0
140;43;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;2694;22725;130;1370;0.0;56;0.0;1.0;0.0;1.0;0
117;35;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;3232;173826;462;438;0.0;108;0.0;1.0;0.0;1.0;0
115;35;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;3508;94175;44;67;0.0;50;0.0;1.0;0.0;1.0;0
127;37;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;1841;104622;1285;819;0.0;82;1.0;0.0;0.0;1.0;0
139;39;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;5017;27627;15;14;0.0;0;0.0;1.0;0.0;1.0;0
129;37;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;4566;247013;257115;12205;1.0;112;0.0;0.0;0.0;0.0;0
120;34;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;1786;650174;2597;1583;0.0;160;0.0;0.0;0.0;1.0;0
115;27;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;4742;14998;5;59;0.0;0;0.0;1.0;0.0;1.0;0
95;23;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;3660;6510;2379;4785;0.0;142;0.0;1.0;0.0;1.0;0
134;39;0.0;1.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4265;3793;885;755;0.0;61;0.0;0.0;0.0;0.0;0
80;18;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4441;32938;135;18;0.0;93;0.0;1.0;0.0;1.0;0
87;25;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4470;21621;814;1204;0.0;69;0.0;0.0;0.0;1.0;0
124;33;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;1.0;3190;42145;210;6;0.0;77;1.0;0.0;0.0;1.0;0
118;28;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;3534;35935;2205;1430;0.0;57;0.0;1.0;0.0;1.0;0
91;23;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4723;46176;931;970;0.0;4;0.0;0.0;0.0;0.0;0
129;40;0.0;1.0;0.0;1;1.0;0.0;0.0;0.0;1.0;4498;49325;8884;344;1.0;143;0.0;0.0;0.0;1.0;0
136;44;0.0;1.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4105;68781;994;1596;0.0;138;0.0;1.0;0.0;1.0;0
124;37;0.0;1.0;0.0;1;1.0;0.0;0.0;0.0;0.0;3842;207393;1729;1596;0.0;100;0.0;0.0;0.0;1.0;0
124;37;0.0;1.0;0.0;1;1.0;0.0;0.0;0.0;0.0;3974;44964;167;70;0.0;30;0.0;0.0;0.0;1.0;0
124;37;0.0;1.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4435;115095;287;253;0.0;83;0.0;0.0;0.0;1.0;0
139;44;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;2611;415339;4438;5157;0.0;136;0.0;0.0;0.0;1.0;0
70;23;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4050;27703;140;0;0.0;0;0.0;1.0;0.0;1.0;0
79;26;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;2478;45044;261;40;0.0;91;0.0;1.0;0.0;1.0;0
78;23;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;4944;58025;741;1478;0.0;131;0.0;0.0;0.0;0.0;0
91;27;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4944;163057;325021;742;0.0;126;0.0;0.0;0.0;1.0;0
129;33;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;3779;163057;325021;742;0.0;126;0.0;0.0;0.0;1.0;0
118;33;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;3583;23733;6703;8122;0.0;51;0.0;0.0;0.0;1.0;0
118;33;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;3749;19871;15249;5232;0.0;50;0.0;0.0;0.0;1.0;0
118;33;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4683;21621;19899;5556;0.0;50;0.0;0.0;0.0;1.0;0
110;31;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;4443;55592;3418;50;0.0;57;0.0;0.0;0.0;1.0;0
112;31;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;4439;58646;240;156;0.0;80;0.0;1.0;0.0;1.0;0
112;31;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;2254;55587;265;216;0.0;97;0.0;0.0;0.0;1.0;0
135;36;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;0.0;4942;766;179;368;0.0;119;0.0;0.0;0.0;0.0;0
117;39;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4820;179042;5772;167;0.0;68;0.0;0.0;0.0;1.0;0
